group_id,group_by,metric_num_samples,metric_avg_length_in_chars,metric_avg_length_in_words,metric_avg_length_in_unique_words,metric_avg_length_in_concepts,metric_avg_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_avg_dsi,metric_avg_surprise,metric_avg_raw_surprises,metric_avg_n_gram_diversity,metric_avg_pos_diversity,metric_avg_dep_num_clauses,metric_avg_max_dep_num_clauses,metric_avg_dep_path_length,metric_avg_max_dep_path_length,metric_avg_inv_homogen,metric_avg_novelty,metric_avg_theme_uniqueness,metric_corpus_dsi,metric_corpus_n_gram_diversity,metric_corpus_pos_diversity,metric_num_unique_stories
"['claude-3-5', 'low']","['model_type', 'semantic_distance']",104,656.9326923076923,104.15384615384616,79.88461538461539,55.44230769230769,5.0,5.206415991976268,130.62003205128204,20.83701923076923,19.611057692307693,0.21211738831735955,0.013306228115012952,"[0.006632641579734819, 0.0061194388000088765, 0.00632170336025771, 0.0075869519382269586, 0.00401075517301594]","[0.7730014500993873, 0.9875225271487218, 0.9990951671338247, 0.9998449030644153, 1.0]","[0.11593224664301396, 0.4123367716704601, 0.7282671757915802, 0.8968409738709798, 0.9652856523972925]",2.8855769230769233,4.855769230769231,3.1297171673639714,8.60576923076923,0.1497341768010683,0.010978343876720706,0.22115384615384615,0.21757724884258337,"[0.19433161004431315, 0.6051149478349183, 0.8002770083102493, 0.8701634499953828, 0.903213889915035]","[0.0013847858197932052, 0.013202843689410026, 0.06435826408125576, 0.1876442884846246, 0.3718138160325083]",104
"['claude-3-5', 'high']","['model_type', 'semantic_distance']",104,650.4326923076923,102.54807692307692,79.24038461538461,55.50961538461539,4.971153846153846,5.2406192328513574,130.2014423076923,20.659134615384616,19.412019230769232,0.2139228876635733,0.012723099126164204,"[0.0070123189363628016, 0.006643013135288456, 0.005653902701425126, 0.006187097872131235]","[0.7781566565124092, 0.9910767446598832, 0.9995080532129351, 1.0, 1.0]","[0.11604177738720785, 0.41319061587132483, 0.7342316584315547, 0.9060429443219882, 0.9724966598466819]",2.8625,4.865384615384615,3.2210672127720867,8.903846153846153,0.1395313072062144,0.008119972057886723,0.25,0.217968634410975,"[0.18370217554388596, 0.5687892713120135, 0.7662727443256425, 0.8449488790920177, 0.8850844277673546]","[0.001406601650412603, 0.013035731032542436, 0.06415306696679797, 0.19060125691773755, 0.37579737335834895]",104
