group_id,group_by,metric_num_samples,metric_avg_length_in_chars,metric_avg_length_in_words,metric_avg_length_in_unique_words,metric_avg_length_in_concepts,metric_avg_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_avg_dsi,metric_avg_surprise,metric_avg_raw_surprises,metric_avg_n_gram_diversity,metric_avg_pos_diversity,metric_avg_dep_num_clauses,metric_avg_max_dep_num_clauses,metric_avg_dep_path_length,metric_avg_max_dep_path_length,metric_avg_inv_homogen,metric_avg_novelty,metric_avg_theme_uniqueness,metric_corpus_dsi,metric_corpus_n_gram_diversity,metric_corpus_pos_diversity,metric_num_unique_stories,metric_num_themes
"['human', 'stamp-letter-send']","['sentience', 'id']",53,381.9056603773585,73.90566037735849,52.37735849056604,26.9811320754717,4.245283018867925,4.030235117780687,91.56325247079964,17.8973944294699,15.94869721473495,0.20515004352222724,0.05054589596119819,"[0.027103514240483, 0.020566782052206425, 0.026742427587817502, 0.03144613900743864, 0.03699984094171579, 0.06753120699314155]","[0.7252850674824061, 0.9698454802220122, 0.9963613332062498, 0.9994264287915625, 1.0]","[0.16907106192288274, 0.5257783883988888, 0.8008184829326238, 0.9238366424548307, 0.9718872206433788]",2.7706648697214735,5.188679245283019,2.7298971220212214,8.075471698113208,0.17856089189021437,0.015940557889074867,0.3773584905660377,0.21304319979014685,"[0.2803786134561269, 0.7868474923234391, 0.9639109291016125, 0.9943676395289298, 0.9989756722151089]","[0.003837298541826554, 0.038638689866939614, 0.18223701049398516, 0.4324116743471582, 0.6763124199743918]",53,20
"['human', 'gloom-payment-exist']","['sentience', 'id']",51,334.1372549019608,64.05882352941177,47.92156862745098,24.15686274509804,3.9607843137254903,4.1199729617185135,87.05392156862744,16.83137254901961,15.281372549019608,0.20889934069414612,0.0522780701086566,"[0.021710683207716044, 0.021991876029383024, 0.04592861499129737, 0.051086470755238464, 0.0604894628127416]","[0.7576740621726228, 0.97222139755888, 0.994390738137018, 0.9974502038524556, 0.999282565739474]","[0.1888107753505819, 0.5820666921320845, 0.8466680502089516, 0.9450261313146698, 0.9802136373919467]",2.6447712418300653,4.862745098039215,2.7020497270794035,7.8431372549019605,0.17915596807704254,0.011197155409815706,0.35294117647058826,0.21390067185634498,"[0.2969325153374233, 0.8002454740718011, 0.9631675874769797, 0.9910961007061713, 0.9978501228501229]","[0.004601226993865031, 0.04664007364222154, 0.20042971147943522, 0.4697574455019957, 0.7337223587223587]",51,18
"['human', 'petrol-diesel-pump']","['sentience', 'id']",51,435.15686274509807,84.07843137254902,58.254901960784316,30.980392156862745,4.862745098039215,4.105152131767941,93.11666666666666,18.07385620915033,16.200840336134455,0.20937654552534676,0.044779055593347376,"[0.015333427274300905, 0.01711433294548173, 0.02134427769580392, 0.028998297774587557, 0.06876415195780929, 0.0708745301242247]","[0.7124316141143852, 0.9641368033039733, 0.9945878734944793, 0.999511020683826, 1.0]","[0.15188645508584345, 0.5107729839470045, 0.8094795896988572, 0.9402761523595451, 0.9832927849423206]",2.9495331465919703,5.450980392156863,2.7142231527965626,7.803921568627451,0.16254989427678726,0.012255268552535099,0.29411764705882354,0.2153691684177953,"[0.2738957700397289, 0.7725572697522206, 0.9593172784662146, 0.9927502338634238, 0.9981286549707602]","[0.0035054919373685442, 0.036699392239364186, 0.16834229600187048, 0.41814780168381666, 0.688187134502924]",51,15
"['human', 'organ-empire-comply']","['sentience', 'id']",53,377.2830188679245,70.45283018867924,51.886792452830186,27.169811320754718,4.113207547169812,4.2653425415027915,91.82201257861635,17.317026055705302,15.663566936208445,0.211574584749911,0.027758634571065456,"[0.010192916236233173, 0.013349919737268167, 0.02203841261871799, 0.01590253998881727, 0.056187798479991724, 0.01011848023959569]","[0.7479980462406715, 0.9757529146778814, 0.9975505052264423, 1.0, 1.0]","[0.17720796340802214, 0.5605048816311893, 0.8401072518016491, 0.9491365108887863, 0.9840381431582345]",2.7446990116801437,4.981132075471698,2.8509637293504815,8.679245283018869,0.18826238951593074,0.008827319033002752,0.3773584905660377,0.21570499852554248,"[0.29734085414987915, 0.7979580870499732, 0.9656006449879064, 0.9922043010752688, 0.9991933315407368]","[0.0040290088638195, 0.03868887694787748, 0.18597151303413062, 0.45483870967741935, 0.714170475934391]",53,20
