group_id,group_by,metric_num_samples,metric_avg_length_in_chars,metric_avg_length_in_words,metric_avg_length_in_unique_words,metric_avg_length_in_concepts,metric_avg_length_in_sentences,metric_avg_word_length_in_chars,metric_avg_sentence_length_in_chars,metric_avg_sentence_length_in_words,metric_avg_sentence_length_in_unique_words,metric_avg_dsi,metric_avg_surprise,metric_avg_raw_surprises,metric_avg_n_gram_diversity,metric_avg_pos_diversity,metric_avg_dependency_num_clauses,metric_avg_max_dependency_num_clauses,metric_avg_dependency_path_length,metric_avg_max_dependency_path_length,metric_avg_inv_homogen,metric_avg_novelty,metric_avg_theme_uniqueness,metric_corpus_dsi,metric_corpus_n_gram_diversity,metric_corpus_pos_diversity,metric_num_unique_stories
"['human', 'stamp-letter-send']","['model', 'id']",25,346.0,68.56,48.96,23.92,4.04,3.9192354167953205,89.02,17.770666666666667,15.672,0.20387095196730087,0.05293427304771488,"[0.019501529445189146, 0.016240812645258444, 0.046673714332964834, 0.05805442644263717, 0.11150112775239078]","[0.7270148702692925, 0.9689963380924901, 0.9949311536927049, 0.9993103448275862, 1.0]","[0.1770233934369475, 0.5331093493174099, 0.7968467577568343, 0.9156961765902104, 0.9680936696636012]",2.578,4.8,2.710376748376265,7.76,0.17583532710870106,0.013901927685383569,0.8,0.21036337814235448,"[0.347343841214244, 0.8399532710280374, 0.9795441262419637, 0.9970760233918129, 1.0]","[0.008756567425569177, 0.08119158878504673, 0.2711864406779661, 0.5362573099415204, 0.7624341720304272]",25
"['human', 'gloom-payment-exist']","['model', 'id']",25,342.96,65.52,48.72,24.52,4.04,4.141967482697493,88.26466666666667,16.998666666666665,15.400666666666666,0.20751006753741522,0.051409431578425244,"[0.025278676154386163, 0.013444683814879592, 0.04935091136077803, 0.03609209504155886, 0.10895100235939026]","[0.750968957907853, 0.9715674496236472, 0.9921412513485744, 0.9964019138755981, 0.9985364341085271]","[0.18631107272642952, 0.5594564227101297, 0.8262668867325043, 0.9357041156713367, 0.9732764382071306]",2.778,5.32,2.6984662264839145,7.84,0.17645992477734884,0.010326617513487988,0.84,0.21154713240747433,"[0.3631353337415799, 0.8596813725490197, 0.9803801348865726, 0.9950920245398773, 0.9987722529158993]","[0.009797917942437232, 0.08762254901960784, 0.28019619865113427, 0.5613496932515337, 0.7894413750767342]",25
"['human', 'petrol-diesel-pump']","['model', 'id']",25,439.52,84.8,58.8,31.44,4.8,4.096132467483089,93.91133333333333,18.18,16.378666666666668,0.2086904134548617,0.02689873436018064,"[0.01072252531597365, 0.011477285113551698, 0.010064622039146922, 0.02228907425254699, 0.039412219502021055]","[0.7040325381442804, 0.9578970763407822, 0.9946106975412676, 0.9996116504854369, 1.0]","[0.14503086284092484, 0.4967738624334216, 0.7999110720474389, 0.9369708555398729, 0.9812570403409016]",2.9473333333333334,5.28,2.7444122896191394,7.8,0.16130279858907065,0.010055057106566002,0.68,0.2134278389988639,"[0.34341048653755313, 0.8341209829867675, 0.9735224586288416, 0.9962157048249763, 0.9995267392333176]","[0.007085498346717053, 0.06427221172022685, 0.24066193853427895, 0.5160832544938505, 0.7695220066256507]",25
"['human', 'organ-empire-comply']","['model', 'id']",25,356.36,66.72,49.56,25.96,4.0,4.263331251364904,89.532,16.893333333333334,15.233333333333334,0.21129769811134133,0.029796762045711713,"[0.010699829690988934, 0.01928115834664764, 0.02289035079684631, 0.016600564331434878, 0.0006224434454362437]","[0.7524209252327045, 0.9796588545161422, 0.9977920409872677, 1.0, 1.0]","[0.18463638660755455, 0.571387136693047, 0.8474602072027764, 0.9571638320036767, 0.9854093506037919]",2.5926666666666667,4.6,2.731507208345723,8.12,0.1866127767165502,0.007180453388795871,0.76,0.21404280795283534,"[0.36319903788334335, 0.8417569193742479, 0.9759181216134859, 0.9957831325301205, 1.0]","[0.00841852074564041, 0.08002406738868832, 0.2889825406381698, 0.5951807228915663, 0.8215792646172393]",25
